행정동코드,행정동명,자치구명,D1_수급자비율,D2_시설부족,D3_미충족의료율,D4_수급비율(2024),D1_수급자비율_z,D2_시설부족_z,D3_미충족의료율_z,D4_수급비율(2024)_z,IMD_score,위험등급
1129059000,돈암제2동,성북구,0.09053778080326753,-5.153241117439653,5.2,0.046379170056956874,0.9007620129331381,0.6601054390932806,0.5916606810297996,-0.6447592435808291,1.778896972483041,고위험
1129057500,동선동,성북구,0.09053778080326753,-16.475972540045767,5.2,0.06910755148741418,0.9007620129331381,0.19757271113692002,0.5916606810297996,-0.23206984036890846,1.6533786739935399,고위험
1129061000,보문동,성북구,0.09053778080326753,-7.304882737408689,5.2,0.06382160707420223,0.9007620129331381,0.5722110405666343,0.5916606810297996,-0.32804910101157597,1.7773009126398889,고위험
1129055500,삼선동,성북구,0.09053778080326753,-13.610492452363276,5.2,0.07300173224449394,0.9007620129331381,0.31462735744021947,0.5916606810297996,-0.16136145589569634,1.7028241925900045,고위험
1129081000,석관동,성북구,0.09053778080326753,-4.788507581803671,5.2,0.08353285448257515,0.9007620129331381,0.6750047766222148,0.5916606810297996,0.02985684818298857,1.8872621068420967,고위험
1129052500,성북동,성북구,0.09053778080326753,-5.515898767034393,5.2,0.04866969500324465,0.9007620129331381,0.6452909013531732,0.5916606810297996,-0.6031691560500559,1.7762405257968512,고위험
1129060000,안암동,성북구,0.09053778080326753,-6.114769520225776,5.2,0.07102539981185324,0.9007620129331381,0.6208270760774223,0.5916606810297996,-0.19724660920810458,1.8195042780753654,고위험
1129071500,월곡제1동,성북구,0.09053778080326753,-11.7242773398019,5.2,0.0822720840913685,0.9007620129331381,0.3916791030802942,0.5916606810297996,0.006964475405528494,1.7614535876561597,고위험
1129072500,월곡제2동,성북구,0.09053778080326753,-17.370390165686796,5.2,0.07830037413148049,0.9007620129331381,0.16103581832552302,0.5916606810297996,-0.0651516415336463,1.6712569472333891,고위험
1129076000,장위제1동,성북구,0.09053778080326753,-12.293144208037825,5.2,0.12695035460992907,0.9007620129331381,0.368440934250834,0.5916606810297996,0.8182078476298795,2.0048468057960607,고위험
1129077000,장위제2동,성북구,0.09053778080326753,-16.4504903511547,5.2,0.11610249920911105,0.9007620129331381,0.19861365663868769,0.5916606810297996,0.6212384776291789,1.8673641145791033,고위험
1129078000,장위제3동,성북구,0.09053778080326753,-23.540063377093706,5.2,0.07967406066093255,0.9007620129331381,-0.09099486884364204,0.5916606810297996,-0.04020899985128958,1.6105634408626577,고위험
1129062000,정릉제1동,성북구,0.09053778080326753,-23.507578100835136,5.2,0.05134549953603464,0.9007620129331381,-0.08966784774904174,0.5916606810297996,-0.5545833744743797,1.5336111077034174,중위험
1129063000,정릉제2동,성북구,0.09053778080326753,-13.46441547339175,5.2,0.057063475101517415,0.9007620129331381,0.32059459105669724,0.5916606810297996,-0.4507595306639606,1.6621056272586368,고위험
1129064000,정릉제3동,성북구,0.09053778080326753,-12.944983818770227,5.2,0.09914680788467196,0.9007620129331381,0.34181333512399054,0.5916606810297996,0.3133663946505225,1.8156690316086768,고위험
1129065000,정릉제4동,성북구,0.09053778080326753,-8.778930566640064,5.2,0.060654429369513166,0.9007620129331381,0.5119962974851798,0.5916606810297996,-0.3855569653886977,1.7433591947338167,고위험
1129070500,종암동,성북구,0.09053778080326753,-3.991446899501069,5.2,0.07797576621525303,0.9007620129331381,0.7075646456124948,0.5916606810297996,-0.0710456928824264,1.8837349262450618,고위험
