"동별","독거노인별","항목","단위","2021 년","2022 년","2023 년","2024 년",
"안암동","저소득노인","80세 이상","","15","13","12","21",
"안암동","일   반","계","","451","420","450","677",
"안암동","일   반","65~79세","","311","279","300","456",
"안암동","일   반","80세 이상","","140","141","150","221",
"보문동","합계","계","","705","715","773","1043",
"보문동","합계","65~79세","","510","527","561","722",
"보문동","합계","80세 이상","","195","188","212","321",
"보문동","국민기초생활보장 수급권자","계","","143","200","225","186",
"보문동","국민기초생활보장 수급권자","65~79세","","94","138","154","124",
"보문동","국민기초생활보장 수급권자","80세 이상","","49","62","71","62",
"보문동","저소득노인","계","","34","19","32","58",
"보문동","저소득노인","65~79세","","16","10","18","29",
"보문동","저소득노인","80세 이상","","18","9","14","29",
"보문동","일   반","계","","528","496","516","799",
"보문동","일   반","65~79세","","400","379","389","569",
"보문동","일   반","80세 이상","","128","117","127","230",
"정능1동","합계","계","","637","629","661","946",
"정능1동","합계","65~79세","","462","452","465","643",
"정능1동","합계","80세 이상","","175","177","196","303",
"정능1동","국민기초생활보장 수급권자","계","","146","205","222","190",
"정능1동","국민기초생활보장 수급권자","65~79세","","99","131","145","119",
"정능1동","국민기초생활보장 수급권자","80세 이상","","47","74","77","71",
"정능1동","저소득노인","계","","23","10","27","47",
"정능1동","저소득노인","65~79세","","14","5","19","26",
"정능1동","저소득노인","80세 이상","","9","5","8","21",
"정능1동","일   반","계","","468","414","412","709",
"정능1동","일   반","65~79세","","349","316","301","498",
"정능1동","일   반","80세 이상","","119","98","111","211",
"정능2동","합계","계","","998","987","1078","1457",
"정능2동","합계","65~79세","","742","697","747","967",
"정능2동","합계","80세 이상","","256","290","331","490",
"정능2동","국민기초생활보장 수급권자","계","","196","288","320","262",
"정능2동","국민기초생활보장 수급권자","65~79세","","132","192","215","170",
"정능2동","국민기초생활보장 수급권자","80세 이상","","64","96","105","92",
"정능2동","저소득노인","계","","42","15","66","61",
"정능2동","저소득노인","65~79세","","26","10","43","27",
"정능2동","저소득노인","80세 이상","","16","5","23","34",
"정능2동","일   반","계","","760","684","692","1134",
"정능2동","일   반","65~79세","","584","495","489","770",
"정능2동","일   반","80세 이상","","176","189","203","364",
"정능3동","합계","계","","974","973","1012","1292",
"정능3동","합계","65~79세","","683","667","693","811",
"정능3동","합계","80세 이상","","291","306","319","481",
"정능3동","국민기초생활보장 수급권자","계","","259","373","428","274",
"정능3동","국민기초생활보장 수급권자","65~79세","","153","226","263","154",
"정능3동","국민기초생활보장 수급권자","80세 이상","","106","147","165","120",
"정능3동","저소득노인","계","","51","18","83","57",
"정능3동","저소득노인","65~79세","","26","11","36","28",
"정능3동","저소득노인","80세 이상","","25","7","47","29",
"정능3동","일   반","계","","664","582","501","961",
"정능3동","일   반","65~79세","","504","430","394","629",
"정능3동","일   반","80세 이상","","160","152","107","332",
"정능4동","합계","계","","1161","1203","1281","1779",
"정능4동","합계","65~79세","","846","869","921","1233",
"정능4동","합계","80세 이상","","315","334","360","546",
"정능4동","국민기초생활보장 수급권자","계","","256","376","399","335",
"정능4동","국민기초생활보장 수급권자","65~79세","","165","250","260","227",
"정능4동","국민기초생활보장 수급권자","80세 이상","","91","126","139","108",
"정능4동","저소득노인","계","","46","17","104","84",
"정능4동","저소득노인","65~79세","","31","5","64","39",
"정능4동","저소득노인","80세 이상","","15","12","40","45",
"정능4동","일   반","계","","859","810","778","1360",
"정능4동","일   반","65~79세","","650","614","597","967",
"정능4동","일   반","80세 이상","","209","196","181","393",
"길음1동","합계","계","","859","888","935","1359",
"길음1동","합계","65~79세","","638","635","648","883",
"길음1동","합계","80세 이상","","221","253","287","476",
"길음1동","국민기초생활보장 수급권자","계","","217","344","377","303",
"길음1동","국민기초생활보장 수급권자","65~79세","","147","231","241","183",
"길음1동","국민기초생활보장 수급권자","80세 이상","","70","113","136","120",
"길음1동","저소득노인","계","","42","27","43","69",
"길음1동","저소득노인","65~79세","","22","11","22","34",
"길음1동","저소득노인","80세 이상","","20","16","21","35",
"길음1동","일   반","계","","600","517","515","987",
"길음1동","일   반","65~79세","","469","393","385","666",
"길음1동","일   반","80세 이상","","131","124","130","321",
"길음2동","합계","계","","668","680","706","1021",
"길음2동","합계","65~79세","","522","532","551","751",
"길음2동","합계","80세 이상","","146","148","155","270",
"길음2동","국민기초생활보장 수급권자","계","","194","294","333","245",
"길음2동","국민기초생활보장 수급권자","65~79세","","139","188","223","168",
"길음2동","국민기초생활보장 수급권자","80세 이상","","55","106","110","77",
"길음2동","저소득노인","계","","19","16","37","50",
"길음2동","저소득노인","65~79세","","9","8","26","25",
"길음2동","저소득노인","80세 이상","","10","8","11","25",
"길음2동","일   반","계","","455","370","336","726",
"길음2동","일   반","65~79세","","374","336","302","558",
"길음2동","일   반","80세 이상","","81","34","34","168",
"종암동","합계","계","","1685","1738","1856","2673",
"종암동","합계","65~79세","","1080","1102","1174","1672",
"종암동","합계","80세 이상","","605","636","682","1001",
"종암동","국민기초생활보장 수급권자","계","","422","613","677","597",
"종암동","국민기초생활보장 수급권자","65~79세","","271","379","426","389",
"종암동","국민기초생활보장 수급권자","80세 이상","","151","234","251","208",
"종암동","저소득노인","계","","64","19","78","120",
"종암동","저소득노인","65~79세","","34","10","46","40",
"종암동","저소득노인","80세 이상","","30","9","32","80",
"종암동","일   반","계","","1199","1106","1101","1956",
"종암동","일   반","65~79세","","775","713","702","1243",
"종암동","일   반","80세 이상","","424","393","399","713",
"월곡1동","합계","계","","1079","1118","1211","1800",
"월곡1동","합계","65~79세","","791","810","860","1242",
"월곡1동","합계","80세 이상","","288","308","351","558",
"월곡1동","국민기초생활보장 수급권자","계","","315","466","517","427",
"월곡1동","국민기초생활보장 수급권자","65~79세","","195","296","327","283",
"월곡1동","국민기초생활보장 수급권자","80세 이상","","120","170","190","144",
"월곡1동","저소득노인","계","","28","15","52","80",
"월곡1동","저소득노인","65~79세","","19","9","35","34",
"월곡1동","저소득노인","80세 이상","","9","6","17","46",
"월곡1동","일   반","계","","736","637","642","1293",
"월곡1동","일   반","65~79세","","577","505","498","925",
"월곡1동","일   반","80세 이상","","159","132","144","368",
"월곡2동","합계","계","","890","895","948","1395",
"월곡2동","합계","65~79세","","640","621","653","924",
"월곡2동","합계","80세 이상","","250","274","295","471",
"월곡2동","국민기초생활보장 수급권자","계","","255","353","381","322",
"월곡2동","국민기초생활보장 수급권자","65~79세","","179","225","246","208",
"월곡2동","국민기초생활보장 수급권자","80세 이상","","76","128","135","114",
"월곡2동","저소득노인","계","","37","17","70","79",
"월곡2동","저소득노인","65~79세","","23","7","44","30",
"월곡2동","저소득노인","80세 이상","","14","10","26","49",
"월곡2동","일   반","계","","598","525","497","994",
"월곡2동","일   반","65~79세","","438","389","363","686",
"월곡2동","일   반","80세 이상","","160","136","134","308",
"장위1동","합계","계","","1058","1141","1226","1892",
"장위1동","합계","65~79세","","813","861","934","1395",
"장위1동","합계","80세 이상","","245","280","292","497",
"장위1동","국민기초생활보장 수급권자","계","","356","577","630","486",
"장위1동","국민기초생활보장 수급권자","65~79세","","251","402","446","356",
"장위1동","국민기초생활보장 수급권자","80세 이상","","105","175","184","130",
"장위1동","저소득노인","계","","37","14","74","95",
"장위1동","저소득노인","65~79세","","25","7","48","46",
"장위1동","저소득노인","80세 이상","","12","7","26","49",
"장위1동","일   반","계","","665","550","522","1311",
