시도,시군구,자격별,성별,연령구분,신청자,1등급,2등급,3등급,4등급,5등급,인지지원등급,등급외A,등급외B,등급외C
경기,용인시,의료,남자,80-84세,4,0,0,0,3,0,0,0,0,0
경기,용인시,의료,남자,85세이상,19,0,0,5,7,0,0,0,0,1
경기,용인시,의료,여자,65세미만,0,0,0,0,0,0,0,0,0,0
경기,용인시,의료,여자,65-69세,3,0,1,0,1,0,0,0,0,0
경기,용인시,의료,여자,70-74세,9,1,0,0,2,1,0,1,0,1
경기,용인시,의료,여자,75-79세,9,2,0,3,2,0,0,0,0,0
경기,용인시,의료,여자,80-84세,25,3,1,8,9,1,1,1,0,0
경기,용인시,의료,여자,85세이상,69,4,8,23,26,1,0,1,1,0
경기,용인시,감경,남자,65세미만,106,18,12,29,30,3,1,1,0,0
경기,용인시,감경,남자,65-69세,130,15,19,34,49,2,4,3,0,0
경기,용인시,감경,남자,70-74세,222,18,24,67,88,13,4,1,1,0
경기,용인시,감경,남자,75-79세,274,15,22,82,124,15,4,1,1,0
경기,용인시,감경,남자,80-84세,361,14,41,122,145,26,10,0,1,0
경기,용인시,감경,남자,85세이상,462,17,33,150,212,29,11,3,1,0
경기,용인시,감경,여자,65세미만,82,11,10,30,18,4,0,1,0,0
경기,용인시,감경,여자,65-69세,140,14,18,38,46,10,5,1,0,0
경기,용인시,감경,여자,70-74세,247,28,38,77,76,8,5,1,0,0
경기,용인시,감경,여자,75-79세,554,49,61,153,204,44,14,2,0,2
경기,용인시,감경,여자,80-84세,1136,71,120,352,458,76,21,2,0,1
경기,용인시,감경,여자,85세이상,1942,151,291,669,705,89,14,0,0,0
경기,파주시,일반,남자,65세미만,103,10,5,17,14,8,2,9,5,5
경기,파주시,일반,남자,65-69세,160,10,7,22,35,8,2,13,9,5
경기,파주시,일반,남자,70-74세,218,11,8,44,56,18,4,20,9,6
경기,파주시,일반,남자,75-79세,353,10,23,62,92,32,17,16,12,11
경기,파주시,일반,남자,80-84세,496,13,24,96,158,52,11,20,17,6
경기,파주시,일반,남자,85세이상,534,15,20,121,185,65,14,10,12,6
경기,파주시,일반,여자,65세미만,83,11,4,12,13,11,1,7,2,2
경기,파주시,일반,여자,65-69세,208,9,5,30,35,10,5,15,17,8
경기,파주시,일반,여자,70-74세,360,18,18,47,69,31,10,38,24,8
경기,파주시,일반,여자,75-79세,804,22,41,109,180,79,25,81,38,25
경기,파주시,일반,여자,80-84세,1306,48,71,237,388,138,35,76,50,22
경기,파주시,일반,여자,85세이상,1447,67,117,355,465,149,24,50,27,7
경기,파주시,기초,남자,65세미만,193,9,15,39,46,18,3,15,8,7
경기,파주시,기초,남자,65-69세,159,5,3,27,47,13,6,15,12,6
경기,파주시,기초,남자,70-74세,113,3,6,19,38,8,7,6,5,6
경기,파주시,기초,남자,75-79세,118,3,7,25,29,14,3,3,5,1
경기,파주시,기초,남자,80-84세,134,3,7,28,42,19,3,3,5,1
경기,파주시,기초,남자,85세이상,110,1,5,19,45,21,4,0,6,0
경기,파주시,기초,여자,65세미만,91,7,9,21,23,4,1,9,3,3
경기,파주시,기초,여자,65-69세,124,7,3,12,34,10,4,10,17,6
경기,파주시,기초,여자,70-74세,154,6,11,26,34,11,2,18,7,4
경기,파주시,기초,여자,75-79세,281,15,12,51,74,41,10,11,11,5
경기,파주시,기초,여자,80-84세,387,22,27,69,127,49,8,23,8,3
경기,파주시,기초,여자,85세이상,545,22,54,135,204,48,3,7,5,1
경기,파주시,의료,남자,65세미만,0,0,0,0,0,0,0,0,0,0
경기,파주시,의료,남자,65-69세,2,0,0,0,0,0,0,0,0,0
경기,파주시,의료,남자,70-74세,6,0,0,3,1,1,0,0,0,1
경기,파주시,의료,남자,75-79세,3,0,0,0,1,2,0,0,0,0
경기,파주시,의료,남자,80-84세,7,0,0,3,2,0,0,0,0,0
경기,파주시,의료,남자,85세이상,11,0,0,0,6,2,0,0,0,0
경기,파주시,의료,여자,65세미만,1,0,0,0,0,0,0,1,0,0
경기,파주시,의료,여자,65-69세,4,0,0,0,1,0,0,1,0,0
경기,파주시,의료,여자,70-74세,7,0,0,1,4,1,0,0,0,0
경기,파주시,의료,여자,75-79세,6,0,1,0,1,1,0,0,0,0
경기,파주시,의료,여자,80-84세,16,0,0,2,3,5,0,0,2,0
경기,파주시,의료,여자,85세이상,66,3,5,14,22,8,0,0,2,0
경기,파주시,감경,남자,65세미만,82,8,7,32,19,5,4,1,1,0
경기,파주시,감경,남자,65-69세,103,8,10,35,34,9,3,0,0,0
경기,파주시,감경,남자,70-74세,174,8,16,46,68,29,4,0,1,0
경기,파주시,감경,남자,75-79세,212,9,14,61,80,30,10,1,0,0
경기,파주시,감경,남자,80-84세,300,12,20,70,121,57,10,1,1,1
경기,파주시,감경,남자,85세이상,343,10,14,95,153,53,11,0,0,2
경기,파주시,감경,여자,65세미만,59,8,3,10,24,6,3,0,0,0
경기,파주시,감경,여자,65-69세,109,13,4,24,42,12,2,2,1,0
경기,파주시,감경,여자,70-74세,205,6,14,54,76,29,9,3,1,0
경기,파주시,감경,여자,75-79세,458,27,35,98,189,63,19,3,4,0
경기,파주시,감경,여자,80-84세,924,40,62,250,366,144,35,1,4,0
경기,파주시,감경,여자,85세이상,1308,72,150,420,497,131,19,2,1,0
경기,이천시,일반,남자,65세미만,34,4,0,6,9,1,0,5,0,4
경기,이천시,일반,남자,65-69세,82,5,2,19,19,0,4,10,4,3
경기,이천시,일반,남자,70-74세,101,12,9,30,16,3,0,9,3,2
경기,이천시,일반,남자,75-79세,163,4,10,46,46,8,2,11,12,3
경기,이천시,일반,남자,80-84세,210,10,17,67,62,12,3,10,6,2
경기,이천시,일반,남자,85세이상,213,4,18,71,70,5,1,9,7,6
경기,이천시,일반,여자,65세미만,26,3,1,5,4,1,1,3,1,3
경기,이천시,일반,여자,65-69세,107,4,9,20,15,1,2,10,10,6
경기,이천시,일반,여자,70-74세,189,8,6,31,40,7,6,18,12,11
경기,이천시,일반,여자,75-79세,326,9,17,63,82,14,3,31,17,8
경기,이천시,일반,여자,80-84세,550,24,44,140,161,30,14,43,24,12
경기,이천시,일반,여자,85세이상,689,48,53,238,217,30,5,28,10,8
경기,이천시,기초,남자,65세미만,59,3,2,20,17,1,0,5,3,2
경기,이천시,기초,남자,65-69세,77,0,2,19,26,2,1,7,5,8
경기,이천시,기초,남자,70-74세,53,3,4,13,13,2,1,2,3,2
경기,이천시,기초,남자,75-79세,30,1,1,8,8,3,1,1,2,1
경기,이천시,기초,남자,80-84세,46,1,2,13,12,0,2,2,2,7
경기,이천시,기초,남자,85세이상,28,1,5,5,11,1,0,1,1,1
경기,이천시,기초,여자,65세미만,25,2,1,5,3,1,1,6,2,1
경기,이천시,기초,여자,65-69세,39,1,2,7,10,2,0,4,5,1
경기,이천시,기초,여자,70-74세,63,1,3,11,21,1,1,5,2,7
경기,이천시,기초,여자,75-79세,78,2,1,26,22,1,1,5,5,6
경기,이천시,기초,여자,80-84세,110,5,10,26,41,1,3,3,2,4
경기,이천시,기초,여자,85세이상,158,8,13,66,48,3,2,5,3,0
경기,이천시,의료,남자,65세미만,0,0,0,0,0,0,0,0,0,0
경기,이천시,의료,남자,65-69세,0,0,0,0,0,0,0,0,0,0
경기,이천시,의료,남자,70-74세,2,0,0,0,0,0,0,1,0,0
경기,이천시,의료,남자,75-79세,2,0,0,0,1,0,0,0,1,0
경기,이천시,의료,남자,80-84세,1,0,0,0,0,0,0,0,0,0
경기,이천시,의료,남자,85세이상,4,0,0,2,1,0,0,0,0,0
경기,이천시,의료,여자,65세미만,0,0,0,0,0,0,0,0,0,0
경기,이천시,의료,여자,65-69세,0,0,0,0,0,0,0,0,0,0
경기,이천시,의료,여자,70-74세,1,0,0,1,0,0,0,0,0,0
경기,이천시,의료,여자,75-79세,1,0,0,0,1,0,0,0,0,0
경기,이천시,의료,여자,80-84세,5,0,0,3,2,0,0,0,0,0
경기,이천시,의료,여자,85세이상,18,1,2,6,5,1,0,1,1,0
경기,이천시,감경,남자,65세미만,29,2,2,16,5,1,0,0,0,0
경기,이천시,감경,남자,65-69세,44,1,4,18,12,3,1,0,0,0
경기,이천시,감경,남자,70-74세,59,7,3,23,22,2,1,0,0,0
경기,이천시,감경,남자,75-79세,78,8,7,31,24,2,1,0,0,0
경기,이천시,감경,남자,80-84세,111,9,7,41,43,7,2,0,0,0
경기,이천시,감경,남자,85세이상,129,7,9,50,51,11,0,0,0,0
경기,이천시,감경,여자,65세미만,22,3,1,9,7,0,0,0,0,0
경기,이천시,감경,여자,65-69세,40,5,6,9,18,0,1,0,0,0
경기,이천시,감경,여자,70-74세,96,5,11,37,34,2,3,0,0,1
경기,이천시,감경,여자,75-79세,162,8,13,59,52,6,8,0,2,1
경기,이천시,감경,여자,80-84세,342,27,27,117,133,19,9,2,0,1
경기,이천시,감경,여자,85세이상,554,36,79,229,174,22,4,1,2,0
경기,안성시,일반,남자,65세미만,43,2,3,9,7,3,0,7,4,1
경기,안성시,일반,남자,65-69세,69,4,5,15,17,3,0,6,4,4
경기,안성시,일반,남자,70-74세,104,1,8,18,41,5,1,5,1,0
경기,안성시,일반,남자,75-79세,162,9,4,51,49,10,2,8,6,0
경기,안성시,일반,남자,80-84세,272,10,12,58,93,24,3,10,7,5
경기,안성시,일반,남자,85세이상,307,8,26,62,127,21,2,11,10,3
경기,안성시,일반,여자,65세미만,34,3,1,8,6,2,0,3,2,2
경기,안성시,일반,여자,65-69세,114,2,5,21,24,8,1,14,9,3
경기,안성시,일반,여자,70-74세,180,8,9,23,48,13,1,22,15,3
경기,안성시,일반,여자,75-79세,359,7,19,58,112,23,7,33,19,7
경기,안성시,일반,여자,80-84세,745,21,58,178,263,48,13,34,26,8
경기,안성시,일반,여자,85세이상,919,30,134,289,314,43,8,21,8,4
경기,안성시,기초,남자,65세미만,87,8,12,19,21,2,0,7,3,0
경기,안성시,기초,남자,65-69세,92,4,4,16,31,5,2,3,6,5
경기,안성시,기초,남자,70-74세,66,1,7,10,25,4,1,5,3,2
경기,안성시,기초,남자,75-79세,49,1,6,9,16,3,0,0,2,2
경기,안성시,기초,남자,80-84세,47,1,6,6,19,4,0,2,4,0
경기,안성시,기초,남자,85세이상,33,1,3,6,16,1,0,0,1,1
경기,안성시,기초,여자,65세미만,28,3,4,7,4,1,0,4,0,1
경기,안성시,기초,여자,65-69세,62,3,3,12,19,3,1,6,5,4
경기,안성시,기초,여자,70-74세,71,2,4,14,21,4,0,4,3,6
경기,안성시,기초,여자,75-79세,126,7,9,22,45,1,2,7,8,2
경기,안성시,기초,여자,80-84세,184,10,18,37,64,12,3,8,6,3
경기,안성시,기초,여자,85세이상,247,13,27,65,73,13,3,8,4,1
경기,안성시,의료,남자,65세미만,0,0,0,0,0,0,0,0,0,0
경기,안성시,의료,남자,65-69세,0,0,0,0,0,0,0,0,0,0
경기,안성시,의료,남자,70-74세,0,0,0,0,0,0,0,0,0,0
경기,안성시,의료,남자,75-79세,0,0,0,0,0,0,0,0,0,0
경기,안성시,의료,남자,80-84세,0,0,0,0,0,0,0,0,0,0
경기,안성시,의료,남자,85세이상,5,0,0,2,3,0,0,0,0,0
경기,안성시,의료,여자,65세미만,0,0,0,0,0,0,0,0,0,0
경기,안성시,의료,여자,65-69세,1,0,0,0,1,0,0,0,0,0
경기,안성시,의료,여자,70-74세,2,0,0,0,2,0,0,0,0,0
경기,안성시,의료,여자,75-79세,2,0,0,1,1,0,0,0,0,0
경기,안성시,의료,여자,80-84세,11,0,2,2,3,1,0,0,0,0
경기,안성시,의료,여자,85세이상,23,2,0,7,9,0,0,0,0,0
경기,안성시,감경,남자,65세미만,33,3,5,13,10,0,0,0,1,0
경기,안성시,감경,남자,65-69세,49,3,10,18,14,1,0,1,0,0
경기,안성시,감경,남자,70-74세,74,2,10,30,25,5,0,0,0,0
경기,안성시,감경,남자,75-79세,90,2,8,37,32,8,1,0,0,0
경기,안성시,감경,남자,80-84세,135,5,18,29,62,13,4,1,0,1
경기,안성시,감경,남자,85세이상,148,5,8,51,73,8,2,0,0,0
경기,안성시,감경,여자,65세미만,26,5,2,8,6,1,1,1,0,0
경기,안성시,감경,여자,65-69세,50,5,5,15,16,2,0,1,1,0
경기,안성시,감경,여자,70-74세,96,4,8,23,47,7,4,1,0,1
경기,안성시,감경,여자,75-79세,184,7,18,53,80,9,1,0,1,1
경기,안성시,감경,여자,80-84세,403,18,40,118,186,28,3,1,1,0
경기,안성시,감경,여자,85세이상,737,48,112,265,264,35,1,0,0,0
경기,김포시,일반,남자,65세미만,68,2,3,25,8,1,0,5,2,4
경기,김포시,일반,남자,65-69세,141,8,7,32,38,2,0,13,4,4
경기,김포시,일반,남자,70-74세,221,5,12,51,79,12,2,17,5,3
경기,김포시,일반,남자,75-79세,314,3,14,66,114,23,5,24,13,5
경기,김포시,일반,남자,80-84세,420,15,31,84,143,34,8,29,15,2
경기,김포시,일반,남자,85세이상,446,17,23,114,166,28,5,29,7,4
경기,김포시,일반,여자,65세미만,73,8,5,17,11,3,0,8,4,2
경기,김포시,일반,여자,65-69세,197,6,12,23,42,12,1,22,10,6
경기,김포시,일반,여자,70-74세,332,17,16,58,76,23,8,36,16,5
경기,김포시,일반,여자,75-79세,660,21,29,107,219,57,12,64,22,11
경기,김포시,일반,여자,80-84세,972,35,61,198,366,82,16,69,26,12
경기,김포시,일반,여자,85세이상,1233,54,116,357,461,65,10,44,9,3
경기,김포시,기초,남자,65세미만,104,7,7,20,27,5,3,10,5,2
경기,김포시,기초,남자,65-69세,91,5,4,22,31,6,1,5,4,1
경기,김포시,기초,남자,70-74세,81,5,4,19,20,3,2,8,5,3
경기,김포시,기초,남자,75-79세,86,6,7,18,21,5,1,5,3,3
경기,김포시,기초,남자,80-84세,84,4,8,18,31,9,3,3,2,1
경기,김포시,기초,남자,85세이상,72,4,10,17,27,1,1,0,3,0
경기,김포시,기초,여자,65세미만,57,3,9,14,15,3,0,3,3,1
경기,김포시,기초,여자,65-69세,82,2,6,16,30,4,0,9,4,3
경기,김포시,기초,여자,70-74세,89,4,6,10,28,10,3,10,7,2
경기,김포시,기초,여자,75-79세,154,2,10,29,65,11,2,8,6,0
경기,김포시,기초,여자,80-84세,203,7,14,41,86,10,4,3,8,2
경기,김포시,기초,여자,85세이상,350,19,39,108,129,6,5,4,7,0
경기,김포시,의료,남자,65세미만,0,0,0,0,0,0,0,0,0,0
경기,김포시,의료,남자,65-69세,0,0,0,0,0,0,0,0,0,0
경기,김포시,의료,남자,70-74세,3,1,1,0,0,0,0,0,1,0
경기,김포시,의료,남자,75-79세,7,0,0,4,1,2,0,0,0,0
경기,김포시,의료,남자,80-84세,1,0,0,0,0,1,0,0,0,0
경기,김포시,의료,남자,85세이상,14,0,2,4,7,0,0,0,0,0
경기,김포시,의료,여자,65세미만,0,0,0,0,0,0,0,0,0,0
경기,김포시,의료,여자,65-69세,1,0,0,1,0,0,0,0,0,0
경기,김포시,의료,여자,70-74세,2,1,0,0,1,0,0,0,0,0
경기,김포시,의료,여자,75-79세,6,0,1,1,2,0,0,0,1,0
경기,김포시,의료,여자,80-84세,13,0,0,4,5,0,0,1,0,0
경기,김포시,의료,여자,85세이상,37,2,2,9,14,5,0,0,0,0
경기,김포시,감경,남자,65세미만,50,4,6,18,13,4,1,0,0,0
경기,김포시,감경,남자,65-69세,81,3,5,24,38,2,1,0,1,0
경기,김포시,감경,남자,70-74세,112,6,8,31,49,9,3,1,1,0
경기,김포시,감경,남자,75-79세,148,2,10,43,74,9,3,0,0,0
경기,김포시,감경,남자,80-84세,184,3,12,60,81,22,3,0,1,0
경기,김포시,감경,남자,85세이상,185,6,14,58,87,17,3,0,0,0
경기,김포시,감경,여자,65세미만,33,5,4,10,8,4,0,0,0,0
경기,김포시,감경,여자,65-69세,84,8,5,23,36,2,2,0,0,0
경기,김포시,감경,여자,70-74세,165,14,14,34,72,16,4,2,0,0
경기,김포시,감경,여자,75-79세,303,15,20,88,129,23,10,2,0,0
경기,김포시,감경,여자,80-84세,532,26,50,152,219,49,14,5,1,1
경기,김포시,감경,여자,85세이상,899,52,111,269,401,40,7,1,2,0
경기,화성시,일반,남자,65세미만,145,5,9,31,24,2,1,24,8,1
경기,화성시,일반,남자,65-69세,233,10,14,53,48,7,1,22,12,13
경기,화성시,일반,남자,70-74세,318,11,15,54,96,20,3,30,7,7
경기,화성시,일반,남자,75-79세,463,12,32,96,141,32,8,26,11,20
경기,화성시,일반,남자,80-84세,547,15,35,116,177,47,10,27,17,15
경기,화성시,일반,남자,85세이상,666,10,44,177,243,36,14,19,9,11
경기,화성시,일반,여자,65세미만,96,11,7,19,16,5,1,9,2,1
경기,화성시,일반,여자,65-69세,279,7,11,36,60,17,9,26,12,16
경기,화성시,일반,여자,70-74세,483,12,19,77,133,19,11,37,16,5
경기,화성시,일반,여자,75-79세,910,34,41,154,264,69,27,64,43,19
경기,화성시,일반,여자,80-84세,1489,39,71,363,537,106,27,71,32,16
경기,화성시,일반,여자,85세이상,1830,64,195,609,635,83,14,41,19,7
경기,화성시,기초,남자,65세미만,126,5,11,32,34,6,2,12,3,3
경기,화성시,기초,남자,65-69세,114,2,5,19,37,2,4,9,11,5
경기,화성시,기초,남자,70-74세,106,5,6,26,31,4,2,3,0,6
경기,화성시,기초,남자,75-79세,93,3,6,21,25,7,1,6,6,4
경기,화성시,기초,남자,80-84세,88,3,6,22,34,2,1,2,2,0
경기,화성시,기초,남자,85세이상,81,2,5,16,30,7,1,2,1,0
경기,화성시,기초,여자,65세미만,72,8,8,20,20,3,0,0,3,2
경기,화성시,기초,여자,65-69세,95,5,13,18,22,3,0,11,6,2
경기,화성시,기초,여자,70-74세,124,5,13,23,41,7,2,5,5,1
경기,화성시,기초,여자,75-79세,178,6,12,37,61,16,2,9,5,3
경기,화성시,기초,여자,80-84세,249,6,22,56,92,8,1,18,4,3
경기,화성시,기초,여자,85세이상,381,19,41,132,129,15,1,1,4,0
경기,화성시,의료,남자,65세미만,1,0,0,0,1,0,0,0,0,0
경기,화성시,의료,남자,65-69세,3,1,0,0,0,0,0,0,0,0
경기,화성시,의료,남자,70-74세,3,0,0,1,1,0,0,0,0,1
경기,화성시,의료,남자,75-79세,6,0,0,3,3,0,0,0,0,0
경기,화성시,의료,남자,80-84세,5,0,0,1,2,1,0,0,0,0
경기,화성시,의료,남자,85세이상,8,1,0,3,1,0,0,0,0,0
경기,화성시,의료,여자,65세미만,1,0,0,0,1,0,0,0,0,0
경기,화성시,의료,여자,65-69세,2,0,0,0,1,0,0,0,0,0
경기,화성시,의료,여자,70-74세,3,0,0,1,1,0,0,0,0,0
경기,화성시,의료,여자,75-79세,9,0,0,1,5,0,0,1,0,0
경기,화성시,의료,여자,80-84세,18,0,0,2,5,3,1,0,1,1
경기,화성시,의료,여자,85세이상,42,1,5,15,10,2,0,1,0,0
경기,화성시,감경,남자,65세미만,78,5,9,29,27,1,0,0,0,0
경기,화성시,감경,남자,65-69세,123,4,11,39,50,5,1,1,0,1
경기,화성시,감경,남자,70-74세,174,5,14,50,81,10,3,1,0,0
경기,화성시,감경,남자,75-79세,203,11,16,59,95,15,3,1,0,0
경기,화성시,감경,남자,80-84세,254,4,23,84,111,24,1,1,0,0
경기,화성시,감경,남자,85세이상,249,11,19,89,112,10,2,0,0,0
경기,화성시,감경,여자,65세미만,60,8,10,21,9,1,0,1,0,0
경기,화성시,감경,여자,65-69세,126,7,7,34,50,11,3,3,2,0
경기,화성시,감경,여자,70-74세,226,17,16,61,89,19,3,3,0,0
경기,화성시,감경,여자,75-79세,455,29,43,113,196,36,9,4,0,1
경기,화성시,감경,여자,80-84세,834,43,79,239,353,63,19,6,0,0
경기,화성시,감경,여자,85세이상,1351,62,177,511,522,58,6,0,0,0
경기,광주시,일반,남자,65세미만,71,7,5,14,11,0,0,11,4,1
경기,광주시,일반,남자,65-69세,157,10,12,38,35,3,2,12,3,6
경기,광주시,일반,남자,70-74세,198,10,7,46,53,7,5,13,6,7
경기,광주시,일반,남자,75-79세,294,8,23,69,80,12,2,28,9,9
경기,광주시,일반,남자,80-84세,369,14,31,83,108,24,5,25,11,4
경기,광주시,일반,남자,85세이상,341,14,23,85,118,19,7,14,9,9
경기,광주시,일반,여자,65세미만,72,9,6,18,13,0,1,4,4,2
경기,광주시,일반,여자,65-69세,176,6,7,30,34,4,1,30,7,5
경기,광주시,일반,여자,70-74세,338,16,15,45,84,9,4,30,24,9
경기,광주시,일반,여자,75-79세,545,23,23,100,148,34,12,38,21,6
경기,광주시,일반,여자,80-84세,896,47,62,222,279,46,21,57,22,9
경기,광주시,일반,여자,85세이상,1174,93,152,345,376,44,16,19,23,1
경기,광주시,기초,남자,65세미만,68,3,9,16,16,3,1,4,4,1
경기,광주시,기초,남자,65-69세,84,2,5,15,25,1,2,7,7,4
경기,광주시,기초,남자,70-74세,55,2,2,17,18,2,0,5,2,1
경기,광주시,기초,남자,75-79세,63,3,0,14,23,4,0,5,4,0
경기,광주시,기초,남자,80-84세,49,2,3,8,23,1,0,2,0,0
경기,광주시,기초,남자,85세이상,35,3,3,10,12,0,1,0,0,0
경기,광주시,기초,여자,65세미만,23,1,2,5,8,1,0,3,0,0
경기,광주시,기초,여자,65-69세,51,2,1,10,14,1,0,5,4,0
경기,광주시,기초,여자,70-74세,67,5,1,14,16,3,0,4,5,2
경기,광주시,기초,여자,75-79세,114,7,8,25,47,5,5,4,3,1
경기,광주시,기초,여자,80-84세,157,4,19,39,50,8,0,7,4,0
경기,광주시,기초,여자,85세이상,215,13,32,78,51,7,1,4,2,1
경기,광주시,의료,남자,65세미만,0,0,0,0,0,0,0,0,0,0
경기,광주시,의료,남자,65-69세,2,0,0,1,1,0,0,0,0,0
경기,광주시,의료,남자,70-74세,2,0,0,0,1,1,0,0,0,0
경기,광주시,의료,남자,75-79세,2,0,0,1,1,0,0,0,0,0
경기,광주시,의료,남자,80-84세,2,1,0,0,1,0,0,0,0,0
경기,광주시,의료,남자,85세이상,8,0,2,1,3,0,0,0,0,0
경기,광주시,의료,여자,65세미만,1,0,0,0,1,0,0,0,0,0
경기,광주시,의료,여자,65-69세,0,0,0,0,0,0,0,0,0,0
경기,광주시,의료,여자,70-74세,6,1,0,1,2,0,0,0,0,0
경기,광주시,의료,여자,75-79세,4,0,0,1,3,0,0,0,0,0
경기,광주시,의료,여자,80-84세,7,0,2,1,1,0,0,0,0,0
경기,광주시,의료,여자,85세이상,32,1,2,16,10,0,0,0,0,0
경기,광주시,감경,남자,65세미만,63,9,7,17,22,3,1,0,1,0
경기,광주시,감경,남자,65-69세,120,10,7,47,44,6,2,2,0,0
경기,광주시,감경,남자,70-74세,139,16,12,37,59,9,1,0,0,0
경기,광주시,감경,남자,75-79세,185,4,17,60,86,13,2,0,0,0
경기,광주시,감경,남자,80-84세,179,8,12,55,73,15,7,1,2,0
경기,광주시,감경,남자,85세이상,192,6,18,66,80,13,5,0,0,0
경기,광주시,감경,여자,65세미만,43,2,5,18,14,2,1,0,0,0
경기,광주시,감경,여자,65-69세,106,9,14,31,34,10,1,0,1,0
경기,광주시,감경,여자,70-74세,161,12,17,47,65,6,3,1,0,0
경기,광주시,감경,여자,75-79세,327,20,27,100,132,27,7,1,0,0
경기,광주시,감경,여자,80-84세,611,31,62,204,247,37,14,3,1,1
경기,광주시,감경,여자,85세이상,819,73,119,292,290,30,3,0,0,0
경기,양주시,일반,남자,65세미만,72,7,2,11,7,7,0,12,8,5
경기,양주시,일반,남자,65-69세,126,6,4,28,29,6,1,16,6,6
경기,양주시,일반,남자,70-74세,180,5,12,33,38,20,3,13,12,6
경기,양주시,일반,남자,75-79세,234,12,13,48,51,20,4,22,11,6
경기,양주시,일반,남자,80-84세,344,6,17,75,109,49,7,16,11,8
경기,양주시,일반,남자,85세이상,335,7,9,78,131,47,4,13,8,2
경기,양주시,일반,여자,65세미만,57,6,2,13,5,3,0,10,1,3
경기,양주시,일반,여자,65-69세,127,8,7,21,15,7,2,20,5,3
경기,양주시,일반,여자,70-74세,249,13,10,34,45,20,7,35,16,11
경기,양주시,일반,여자,75-79세,453,14,23,83,116,45,16,35,28,6
경기,양주시,일반,여자,80-84세,696,30,39,132,246,80,14,41,24,12
경기,양주시,일반,여자,85세이상,973,45,81,283,337,107,12,38,7,6
경기,양주시,기초,남자,65세미만,185,8,16,59,51,7,4,4,7,3
경기,양주시,기초,남자,65-69세,125,8,6,18,50,16,2,7,4,4
경기,양주시,기초,남자,70-74세,119,5,4,20,37,15,2,3,6,6
경기,양주시,기초,남자,75-79세,110,2,12,19,39,17,1,3,8,3
경기,양주시,기초,남자,80-84세,104,4,2,23,37,16,2,1,3,1
경기,양주시,기초,남자,85세이상,82,2,6,12,32,15,0,2,1,0
경기,양주시,기초,여자,65세미만,74,5,8,18,16,3,5,5,0,1
경기,양주시,기초,여자,65-69세,81,4,8,14,21,6,2,6,5,2
경기,양주시,기초,여자,70-74세,129,9,8,17,38,22,3,7,5,8
경기,양주시,기초,여자,75-79세,197,10,3,44,73,16,6,8,7,11
경기,양주시,기초,여자,80-84세,280,10,26,66,110,34,3,11,4,2
경기,양주시,기초,여자,85세이상,442,28,29,141,151,40,4,9,2,3
경기,양주시,의료,남자,65세미만,1,0,0,1,0,0,0,0,0,0
경기,양주시,의료,남자,65-69세,0,0,0,0,0,0,0,0,0,0
경기,양주시,의료,남자,70-74세,3,0,0,1,2,0,0,0,0,0
경기,양주시,의료,남자,75-79세,6,0,0,2,3,0,1,0,0,0
경기,양주시,의료,남자,80-84세,3,0,0,0,1,0,0,1,0,0
경기,양주시,의료,남자,85세이상,13,0,0,4,3,3,0,1,0,0
경기,양주시,의료,여자,65세미만,0,0,0,0,0,0,0,0,0,0
경기,양주시,의료,여자,65-69세,1,0,0,0,1,0,0,0,0,0
경기,양주시,의료,여자,70-74세,1,0,0,0,1,0,0,0,0,0
경기,양주시,의료,여자,75-79세,6,0,0,2,1,0,0,0,0,0
경기,양주시,의료,여자,80-84세,14,2,0,3,3,2,0,1,0,0
경기,양주시,의료,여자,85세이상,36,4,2,4,12,4,2,1,0,0
경기,양주시,감경,남자,65세미만,69,2,7,20,25,5,3,3,0,0
경기,양주시,감경,남자,65-69세,106,3,9,33,43,13,0,0,0,0
경기,양주시,감경,남자,70-74세,145,8,13,41,60,14,1,2,0,0
경기,양주시,감경,남자,75-79세,224,5,16,65,84,34,11,1,0,0
경기,양주시,감경,남자,80-84세,227,7,12,58,89,48,9,0,0,0
경기,양주시,감경,남자,85세이상,274,8,18,74,122,41,6,0,0,0
경기,양주시,감경,여자,65세미만,48,7,5,11,18,3,2,0,0,0
경기,양주시,감경,여자,65-69세,93,8,10,23,36,6,4,2,1,0
경기,양주시,감경,여자,70-74세,170,14,12,23,68,32,10,0,2,0
경기,양주시,감경,여자,75-79세,386,23,23,91,155,54,20,4,3,0
경기,양주시,감경,여자,80-84세,670,25,45,211,248,111,14,1,2,0
경기,양주시,감경,여자,85세이상,1089,62,115,370,413,107,5,2,0,0
경기,포천시,일반,남자,65세미만,46,0,2,6,9,2,0,8,7,2
경기,포천시,일반,남자,65-69세,68,2,2,8,21,1,0,11,2,4
경기,포천시,일반,남자,70-74세,93,2,4,7,32,5,2,10,7,7
경기,포천시,일반,남자,75-79세,133,9,6,29,28,8,3,13,9,8
경기,포천시,일반,남자,80-84세,218,7,9,39,68,26,14,7,13,6
경기,포천시,일반,남자,85세이상,224,4,8,52,91,21,6,13,6,6
경기,포천시,일반,여자,65세미만,39,4,1,5,5,2,2,6,4,1
경기,포천시,일반,여자,65-69세,91,3,1,12,12,4,3,12,6,6
경기,포천시,일반,여자,70-74세,172,3,2,16,29,11,3,27,15,17
경기,포천시,일반,여자,75-79세,325,11,10,60,75,32,9,38,12,15
